ENAC1,ENAC2,ENAC3,ENAC4,ENAC5,ENAC6,ENAC7,ENAC8,ENAC9,ENAC10,ENAC11,ENAC12,ENAC13,ENAC14,ENAC15,ENAC16,ENAC17,ENAC18,ENAC19,ENAC20,ENAC21,ENAC22,ENAC23,ENAC24,ENAC25,ENAC26,ENAC27,ENAC28,ENAC29,ENAC30,ENAC31,ENAC32,ENAC33,ENAC34,ENAC35,ENAC36,ENAC37,ENAC38,ENAC39,ENAC40,ENAC41,ENAC42,ENAC43,ENAC44,ENAC45,ENAC46,ENAC47,ENAC48,ENAC49,ENAC50,ENAC51,ENAC52,ENAC53,ENAC54,ENAC55,ENAC56,ENAC57,ENAC58,ENAC59,ENAC60,ENAC61,ENAC62,ENAC63,ENAC64,ENAC65,ENAC66,ENAC67,ENAC68,ENAC69,ENAC70,ENAC71,ENAC72,ENAC73,ENAC74,ENAC75,ENAC76,ENAC77,ENAC78,ENAC79,ENAC80,ENAC81,ENAC82,ENAC83,ENAC84,ENAC85,ENAC86,ENAC87,ENAC88,ENAC89,ENAC90,ENAC91,ENAC92,ENAC93,ENAC94,ENAC95,ENAC96,ENAC97,ENAC98,ENAC99,ENAC100,ENAC101,ENAC102,ENAC103,ENAC104,ENAC105,ENAC106,ENAC107,ENAC108,ENAC109,ENAC110,ENAC111,ENAC112,ENAC113,ENAC114,ENAC115,ENAC116,ENAC117,ENAC118,ENAC119,ENAC120,ENAC121,ENAC122,ENAC123,ENAC124,ENAC125,ENAC126,ENAC127,ENAC128,ENAC129,ENAC130,ENAC131,ENAC132,ENAC133,ENAC134,ENAC135,ENAC136,ENAC137,ENAC138,ENAC139,ENAC140,ENAC141,ENAC142,ENAC143,ENAC144,ENAC145,ENAC146,ENAC147,ENAC148,Target
0.4,0,0.2,0.4,0.6,0,0.2,0.2,0.6,0.2,0.2,0,0.4,0.4,0.2,0,0.4,0.4,0,0.2,0.2,0.4,0,0.4,0,0.4,0.2,0.4,0.2,0.2,0.2,0.4,0.2,0,0.4,0.4,0.2,0.2,0.4,0.2,0.2,0.2,0.4,0.2,0.4,0.2,0.2,0.2,0.2,0.4,0.2,0.2,0.4,0.4,0,0.2,0.6,0.2,0,0.2,0.6,0.4,0,0,0.4,0.4,0,0.2,0.4,0.2,0,0.4,0.2,0.4,0,0.4,0,0.6,0,0.4,0,0.6,0,0.4,0,0.6,0,0.4,0.2,0.6,0,0.2,0.2,0.6,0,0.2,0.2,0.4,0,0.4,0.2,0.4,0,0.4,0.4,0.4,0,0.2,0.2,0.4,0,0.4,0.2,0.2,0,0.6,0.2,0.2,0,0.6,0.2,0,0,0.8,0,0,0.2,0.8,0,0,0.2,0.8,0,0,0.2,0.8,0,0,0.2,0.8,0,0.2,0.2,0.6,0,0.2,0,0.8,0
0,0.4,0.2,0.4,0,0.2,0.2,0.6,0,0.2,0.4,0.4,0,0.2,0.4,0.4,0,0.2,0.2,0.6,0,0,0.2,0.8,0,0,0.2,0.8,0.2,0,0,0.8,0.2,0,0,0.8,0.4,0,0,0.6,0.4,0.2,0,0.4,0.6,0.2,0,0.2,0.4,0.4,0,0.2,0.4,0.6,0,0,0.2,0.6,0,0.2,0.4,0.4,0,0.2,0.2,0.4,0,0.4,0.2,0.2,0.2,0.4,0.4,0,0.2,0.4,0.4,0,0.4,0.2,0.4,0,0.4,0.2,0.4,0.2,0.4,0,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.4,0.2,0.2,0,0.6,0,0.4,0,0.6,0,0.2,0,0.8,0,0.2,0.2,0.6,0,0.2,0.2,0.6,0,0.2,0.4,0.4,0.2,0,0.4,0.4,0.2,0,0.6,0.2,0.4,0,0.4,0.2,0.4,0.2,0.4,0,0.4,0.2,0.4,0,0.2,0.2,0.6,0,0.2,0.4,0.4,0,0
0,1,0,0,0,0.8,0,0.2,0,0.6,0,0.4,0,0.6,0,0.4,0,0.6,0,0.4,0,0.6,0,0.4,0,0.6,0,0.4,0,0.6,0.2,0.2,0.2,0.4,0.2,0.2,0.2,0.2,0.2,0.4,0.2,0,0.4,0.4,0.2,0.2,0.4,0.2,0.2,0.2,0.2,0.4,0.2,0.2,0.2,0.4,0.2,0.2,0.2,0.4,0.4,0.2,0,0.4,0.4,0,0,0.6,0.4,0,0.2,0.4,0.2,0,0.2,0.6,0.2,0,0.4,0.4,0.2,0,0.4,0.4,0.2,0,0.4,0.4,0.2,0,0.4,0.4,0.2,0.2,0.4,0.2,0.4,0.2,0.2,0.2,0.4,0.2,0.2,0.2,0.6,0.2,0.2,0,0.6,0.2,0.2,0,0.6,0,0.2,0.2,0.4,0,0.4,0.2,0.2,0.2,0.4,0.2,0.2,0.2,0.4,0.2,0.2,0.2,0.2,0.4,0.2,0.4,0.2,0.2,0.2,0.6,0,0.2,0.2,0.6,0,0.2,0,0.8,0,0.2,0
0.4,0,0.4,0.2,0.4,0,0.2,0.4,0.4,0,0,0.6,0.4,0,0,0.6,0.4,0.2,0,0.4,0.2,0.4,0,0.4,0.4,0.4,0,0.2,0.4,0.4,0.2,0,0.2,0.4,0.2,0.2,0.2,0.2,0.2,0.4,0.2,0,0.4,0.4,0,0,0.6,0.4,0,0.2,0.4,0.4,0,0.4,0.4,0.2,0.2,0.4,0.4,0,0.4,0.4,0.2,0,0.4,0.4,0,0.2,0.6,0.2,0,0.2,0.6,0,0.2,0.2,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.4,0.2,0.2,0.2,0.4,0.2,0.2,0.2,0.4,0.2,0.2,0,0.6,0.2,0,0,0.8,0.4,0,0,0.6,0.6,0,0,0.4,0.4,0,0,0.6,0.6,0,0,0.4,0.8,0,0,0.2,0.8,0,0,0.2,0.6,0,0,0.4,0.6,0,0,0.4,0.6,0,0,0.4,0.4,0.2,0,0.4,0.2,0.2,0,0.6,0.4,0.2,0,0.4,0
0.2,0.2,0.4,0.2,0.2,0.2,0.6,0,0.4,0.2,0.4,0,0.4,0.4,0.2,0,0.4,0.4,0.2,0,0.2,0.6,0.2,0,0.2,0.8,0,0,0,1,0,0,0.2,0.8,0,0,0.2,0.6,0,0.2,0.4,0.4,0,0.2,0.6,0.2,0,0.2,0.8,0,0,0.2,0.8,0,0,0.2,0.8,0,0.2,0,0.6,0,0.4,0,0.4,0,0.4,0.2,0.2,0,0.6,0.2,0,0,0.8,0.2,0,0.2,0.6,0.2,0.2,0.2,0.4,0.2,0.4,0.2,0.4,0,0.6,0.2,0.2,0,0.6,0.2,0,0.2,0.6,0,0.2,0.2,0.4,0,0.4,0.2,0.2,0,0.6,0.2,0,0.2,0.6,0.2,0.2,0.2,0.6,0,0.4,0.2,0.4,0,0.6,0.2,0.2,0,0.6,0.2,0.2,0,0.6,0.2,0.2,0,0.6,0.2,0.2,0,0.4,0.2,0.4,0,0.2,0.2,0.4,0.2,0.2,0.2,0.4,0.2,0
0,0.4,0.6,0,0,0.4,0.6,0,0,0.4,0.6,0,0,0.4,0.6,0,0.2,0.2,0.6,0,0.2,0.4,0.4,0,0.4,0.4,0.2,0,0.6,0.4,0,0,0.8,0.2,0,0,0.6,0.2,0.2,0,0.6,0.2,0.2,0,0.6,0.2,0.2,0,0.4,0.2,0.4,0,0.2,0.4,0.4,0,0.2,0.4,0.2,0.2,0.2,0.2,0.2,0.4,0,0.2,0.2,0.6,0,0.2,0,0.8,0,0,0.2,0.8,0,0,0.2,0.8,0,0.2,0.2,0.6,0,0.2,0.2,0.6,0,0.2,0.4,0.4,0,0.4,0.2,0.4,0,0.6,0.2,0.2,0,0.4,0.2,0.4,0,0.4,0.2,0.4,0,0.4,0.2,0.4,0,0.4,0.2,0.4,0,0.4,0.2,0.4,0,0.4,0.2,0.4,0,0.4,0.2,0.4,0,0.4,0,0.6,0,0.2,0,0.8,0.2,0,0,0.8,0.4,0,0,0.6,0.4,0,0,0.6,0
0.4,0.4,0,0.2,0.4,0.2,0,0.4,0.2,0.2,0,0.6,0.2,0.2,0,0.6,0,0.2,0,0.8,0,0.2,0.2,0.6,0,0.4,0.2,0.4,0,0.6,0.2,0.2,0,0.4,0.2,0.4,0,0.4,0.2,0.4,0,0.4,0,0.6,0,0.2,0.2,0.6,0,0,0.2,0.8,0,0.2,0.2,0.6,0,0.4,0.2,0.4,0,0.6,0.2,0.2,0,0.6,0,0.4,0,0.8,0,0.2,0,0.6,0,0.4,0,0.4,0,0.6,0,0.2,0,0.8,0.2,0.2,0,0.6,0.2,0,0,0.8,0.2,0,0,0.8,0.2,0.2,0,0.6,0.2,0.2,0,0.6,0,0.4,0,0.6,0.2,0.4,0,0.4,0.4,0.4,0,0.2,0.4,0.4,0,0.2,0.6,0.4,0,0,0.8,0.2,0,0,0.8,0.2,0,0,0.8,0.2,0,0,1,0,0,0,0.8,0,0,0.2,0.6,0.2,0,0.2,0
0.6,0.4,0,0,0.6,0.4,0,0,0.4,0.4,0.2,0,0.4,0.4,0.2,0,0.6,0.2,0.2,0,0.6,0,0.4,0,0.6,0,0.4,0,0.6,0,0.4,0,0.6,0,0.4,0,0.4,0,0.6,0,0.4,0,0.4,0.2,0.2,0,0.6,0.2,0.2,0,0.6,0.2,0,0,0.8,0.2,0,0,0.8,0.2,0,0,1,0,0,0,0.8,0.2,0,0.2,0.6,0.2,0.2,0.2,0.4,0.2,0.4,0.2,0.2,0.2,0.4,0.2,0,0.4,0.6,0.2,0,0.2,0.6,0,0,0.4,0.4,0,0,0.6,0.2,0.2,0,0.6,0.4,0.2,0,0.4,0.4,0.2,0,0.4,0.4,0.4,0,0.2,0.6,0.4,0,0,0.6,0.2,0,0.2,0.4,0.2,0,0.4,0.2,0.4,0,0.4,0.2,0.2,0,0.6,0,0.2,0,0.8,0.2,0.2,0,0.6,0.4,0.2,0,0.4,0.6,0,0,0.4,0
0.4,0,0,0.6,0.6,0,0,0.4,0.8,0,0,0.2,0.8,0,0,0.2,0.8,0,0,0.2,1,0,0,0,0.8,0,0,0.2,0.6,0.2,0,0.2,0.6,0.2,0,0.2,0.4,0.2,0,0.4,0.2,0.2,0,0.6,0.2,0.4,0,0.4,0.4,0.2,0,0.4,0.2,0.2,0,0.6,0.4,0.2,0,0.4,0.4,0.2,0,0.4,0.4,0,0,0.6,0.4,0,0,0.6,0.4,0,0,0.6,0.4,0,0,0.6,0.4,0.2,0,0.4,0.6,0.2,0,0.2,0.4,0.2,0,0.4,0.4,0.4,0,0.2,0.4,0.4,0,0.2,0.6,0.2,0,0.2,0.4,0.4,0,0.2,0.4,0.6,0,0,0.6,0.4,0,0,0.4,0.4,0,0.2,0.2,0.6,0,0.2,0.4,0.4,0,0.2,0.6,0.2,0,0.2,0.4,0.2,0,0.4,0.4,0.2,0,0.4,0.4,0,0,0.6,0.2,0,0,0.8,0
0.8,0,0,0.2,0.6,0,0,0.4,0.8,0,0,0.2,0.8,0,0,0.2,0.8,0,0,0.2,0.6,0,0,0.4,0.8,0,0,0.2,0.8,0,0,0.2,0.6,0,0,0.4,0.6,0,0,0.4,0.6,0.2,0,0.2,0.6,0.2,0,0.2,0.4,0.2,0,0.4,0.4,0.2,0.2,0.2,0.2,0.4,0.2,0.2,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.4,0.4,0.2,0.2,0.2,0.4,0.4,0,0.2,0.6,0.2,0,0.2,0.4,0.2,0,0.4,0.6,0.2,0,0.2,0.4,0.4,0,0.2,0.6,0.2,0,0.2,0.4,0.2,0,0.4,0.6,0.2,0,0.2,0.6,0.2,0,0.2,0.6,0,0,0.4,0.4,0,0,0.6,0.4,0.2,0,0.4,0.4,0.2,0,0.4,0.2,0.2,0,0.6,0.2,0.2,0,0.6,0.2,0.4,0,0.4,0.2,0.2,0,0.6,0,0.2,0,0.8,0,0.2,0,0.8,0
0,0.2,0.6,0.2,0.2,0.2,0.4,0.2,0.2,0.2,0.4,0.2,0.2,0,0.6,0.2,0.2,0,0.6,0.2,0.2,0,0.6,0.2,0.2,0,0.6,0.2,0.2,0,0.4,0.4,0.2,0,0.4,0.4,0.4,0,0.4,0.2,0.6,0,0.2,0.2,0.4,0,0.4,0.2,0.4,0,0.6,0,0.4,0,0.6,0,0.2,0,0.6,0.2,0.2,0,0.6,0.2,0.2,0,0.4,0.4,0.2,0,0.4,0.4,0.2,0.2,0.2,0.4,0.2,0.2,0.2,0.4,0,0.2,0.4,0.4,0,0.2,0.6,0.2,0,0.4,0.4,0.2,0.2,0.2,0.4,0.2,0.2,0.2,0.6,0,0.2,0.2,0.4,0.2,0.2,0.2,0.4,0.2,0.4,0,0.4,0.2,0.2,0,0.6,0.2,0.2,0,0.6,0.2,0.4,0,0.6,0,0.4,0,0.4,0.2,0.2,0,0.6,0.2,0.2,0,0.6,0.2,0.4,0,0.4,0.2,0.2,0,0.6,0.2,0.4,0,0.6,0,0
0.2,0.2,0.4,0.2,0.2,0.2,0.2,0.4,0.2,0.2,0,0.6,0.2,0,0,0.8,0,0,0,1,0,0,0.2,0.8,0,0.2,0.2,0.6,0.2,0.2,0.2,0.4,0.4,0.2,0.2,0.2,0.4,0.4,0.2,0,0.4,0.6,0,0,0.6,0.4,0,0,0.4,0.6,0,0,0.2,0.6,0,0.2,0.4,0.4,0,0.2,0.4,0.4,0,0.2,0.2,0.4,0,0.4,0.4,0.2,0,0.4,0.4,0.2,0,0.4,0.4,0.2,0,0.4,0.4,0,0,0.6,0.6,0,0,0.4,0.6,0,0,0.4,0.6,0.2,0,0.2,0.4,0.2,0,0.4,0.4,0.4,0,0.2,0.2,0.4,0,0.4,0,0.4,0,0.6,0.2,0.2,0,0.6,0.2,0.2,0,0.6,0.2,0,0.2,0.6,0.2,0,0.4,0.4,0.4,0,0.4,0.2,0.2,0.2,0.4,0.2,0.2,0.4,0.4,0,0.2,0.4,0.4,0,0.2,0.4,0.4,0,0
0.8,0.2,0,0,0.6,0.2,0.2,0,0.4,0.4,0.2,0,0.4,0.4,0.2,0,0.4,0.4,0.2,0,0.2,0.4,0.2,0.2,0.4,0.4,0,0.2,0.4,0.4,0,0.2,0.2,0.4,0,0.4,0.2,0.4,0,0.4,0.4,0.4,0,0.2,0.4,0.4,0,0.2,0.4,0.2,0.2,0.2,0.4,0.2,0.2,0.2,0.4,0,0.2,0.4,0.2,0.2,0.2,0.4,0,0.2,0.2,0.6,0,0.2,0,0.8,0.2,0.2,0,0.6,0.2,0.4,0,0.4,0.2,0.4,0,0.4,0.2,0.4,0,0.4,0.2,0.4,0,0.4,0.2,0.4,0,0.4,0.4,0.2,0,0.4,0.6,0,0,0.4,0.8,0,0,0.2,1,0,0,0,0.8,0,0,0.2,0.6,0,0,0.4,0.6,0,0,0.4,0.4,0,0,0.6,0.2,0,0,0.8,0.4,0,0,0.6,0.4,0,0.2,0.4,0.4,0,0.2,0.4,0.4,0,0.4,0.2,0
0.4,0,0,0.6,0.4,0,0,0.6,0.4,0,0,0.6,0.4,0,0,0.6,0.4,0,0,0.6,0.4,0,0,0.6,0.2,0,0,0.8,0.2,0.2,0,0.6,0,0.4,0,0.6,0.2,0.4,0,0.4,0.2,0.4,0,0.4,0.4,0.4,0,0.2,0.6,0.2,0,0.2,0.6,0,0,0.4,0.6,0,0,0.4,0.6,0,0,0.4,0.4,0,0,0.6,0.2,0,0,0.8,0.2,0.2,0,0.6,0,0.2,0,0.8,0.2,0.2,0,0.6,0.2,0.4,0,0.4,0.2,0.4,0,0.4,0.2,0.2,0,0.6,0.2,0.2,0,0.6,0,0.2,0.2,0.6,0.2,0,0.2,0.6,0.4,0,0.2,0.4,0.4,0.2,0.2,0.2,0.4,0.4,0.2,0,0.4,0.6,0,0,0.4,0.6,0,0,0.4,0.6,0,0,0.4,0.4,0.2,0,0.6,0.2,0.2,0,0.8,0,0.2,0,0.8,0,0.2,0,0
0.2,0,0.6,0.2,0.4,0,0.4,0.2,0.6,0,0.4,0,0.6,0.2,0.2,0,0.6,0.2,0.2,0,0.6,0.2,0,0.2,0.4,0.2,0.2,0.2,0.2,0.4,0.2,0.2,0.4,0.2,0.2,0.2,0.2,0.2,0.4,0.2,0.2,0.2,0.4,0.2,0.4,0.2,0.2,0.2,0.4,0,0.2,0.4,0.2,0,0.2,0.6,0.2,0,0,0.8,0.2,0,0.2,0.6,0,0,0.2,0.8,0,0.2,0.2,0.6,0,0.4,0.2,0.4,0,0.4,0.2,0.4,0,0.4,0,0.6,0.2,0.4,0,0.4,0.2,0.2,0,0.6,0.2,0,0,0.8,0.2,0,0,0.8,0.2,0.2,0,0.6,0,0.2,0,0.8,0,0.2,0,0.8,0,0.2,0,0.8,0,0.2,0,0.8,0,0,0,1,0,0.2,0,0.8,0,0.2,0,0.8,0,0.2,0,0.8,0,0.2,0,0.8,0,0.4,0,0.6,0.2,0.2,0,0.6,0
0.4,0.2,0.2,0.2,0.4,0.2,0.2,0.2,0.6,0,0.2,0.2,0.4,0,0.4,0.2,0.4,0,0.4,0.2,0.4,0,0.6,0,0.6,0,0.4,0,0.6,0,0.4,0,0.6,0.2,0.2,0,0.6,0.2,0.2,0,0.8,0.2,0,0,0.6,0.2,0,0.2,0.4,0.2,0,0.4,0.4,0.2,0,0.4,0.4,0.2,0,0.4,0.4,0.2,0,0.4,0.4,0.2,0,0.4,0.6,0.2,0,0.2,0.6,0.2,0,0.2,0.6,0.2,0,0.2,0.6,0.2,0,0.2,0.8,0.2,0,0,0.8,0.2,0,0,1,0,0,0,1,0,0,0,0.8,0,0,0.2,0.6,0,0,0.4,0.4,0,0.2,0.4,0.2,0,0.4,0.4,0,0,0.4,0.6,0.2,0,0.4,0.4,0.2,0,0.4,0.4,0.2,0.2,0.2,0.4,0.4,0.2,0,0.4,0.4,0.2,0.2,0.2,0.2,0.2,0.4,0.2,0.2,0.2,0.6,0,0
0.4,0.2,0,0.4,0.4,0.2,0.2,0.2,0.6,0.2,0.2,0,0.8,0,0.2,0,0.6,0,0.4,0,0.4,0.2,0.4,0,0.4,0.4,0.2,0,0.4,0.4,0.2,0,0.4,0.4,0.2,0,0.4,0.6,0,0,0.4,0.4,0,0.2,0.4,0.2,0,0.4,0.2,0.2,0,0.6,0,0.2,0,0.8,0,0,0,1,0,0,0.2,0.8,0,0,0.2,0.8,0,0,0.2,0.8,0,0,0.2,0.8,0.2,0,0.2,0.6,0.4,0,0,0.6,0.4,0,0,0.6,0.4,0.2,0,0.4,0.6,0.2,0,0.2,0.4,0.4,0,0.2,0.2,0.4,0,0.4,0.2,0.6,0,0.2,0.2,0.4,0,0.4,0,0.4,0,0.6,0,0.4,0,0.6,0,0.4,0,0.6,0,0.2,0.2,0.6,0,0.2,0.2,0.6,0.2,0.2,0.2,0.4,0.2,0,0.2,0.6,0.2,0,0.2,0.6,0.2,0,0.2,0.6,0
0,0,0,1,0,0,0,1,0,0,0,1,0.2,0,0,0.8,0.4,0,0,0.6,0.4,0,0,0.6,0.4,0.2,0,0.4,0.4,0.2,0,0.4,0.2,0.2,0,0.6,0,0.2,0,0.8,0.2,0.2,0,0.6,0.4,0,0,0.6,0.6,0,0,0.4,0.6,0.2,0,0.2,0.6,0.2,0,0.2,0.4,0.2,0,0.4,0.2,0.2,0,0.6,0,0.2,0,0.8,0.2,0,0,0.8,0.2,0,0,0.8,0.2,0,0.2,0.6,0.2,0,0.4,0.4,0.2,0,0.4,0.4,0.2,0,0.4,0.4,0.2,0,0.4,0.4,0.2,0.2,0.2,0.4,0.2,0.2,0,0.6,0.2,0.2,0,0.6,0,0.2,0,0.8,0.2,0.2,0,0.6,0.4,0,0,0.6,0.4,0,0,0.6,0.4,0,0,0.6,0.6,0,0,0.4,0.4,0,0,0.6,0.2,0,0.2,0.6,0.2,0.2,0.2,0.4,0
0,0.2,0.2,0.6,0,0.2,0.2,0.6,0,0.4,0,0.6,0.2,0.4,0,0.4,0.2,0.2,0,0.6,0.2,0.4,0,0.4,0.4,0.4,0,0.2,0.4,0.2,0,0.4,0.2,0.2,0,0.6,0.2,0.4,0,0.4,0.2,0.4,0,0.4,0,0.6,0,0.4,0,0.6,0,0.4,0.2,0.6,0,0.2,0.2,0.4,0,0.4,0.2,0.2,0.2,0.4,0.2,0,0.2,0.6,0.2,0,0.2,0.6,0,0,0.2,0.8,0,0,0.2,0.8,0,0.2,0,0.8,0.2,0.2,0,0.6,0.2,0.4,0,0.4,0.2,0.4,0,0.4,0.2,0.4,0.2,0.2,0.2,0.2,0.4,0.2,0,0.2,0.6,0.2,0.2,0,0.6,0.2,0.4,0,0.6,0,0.4,0,0.6,0,0.4,0,0.6,0,0.4,0.2,0.4,0,0.2,0.2,0.4,0.2,0,0.2,0.4,0.4,0,0.2,0.4,0.4,0,0.2,0.4,0.4,0,0,0.4,0.6,0
0,0,0.2,0.8,0,0,0.2,0.8,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.2,0.8,0,0,0.2,0.8,0,0,0.2,0.8,0,0,0.2,0.8,0,0,0.2,0.8,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.2,0.8,0,0,0.4,0.6,0.2,0,0.4,0.4,0.4,0,0.4,0.2,0.6,0,0.4,0,0.8,0,0.2,0,0.8,0,0.2,0,0.6,0,0.2,0.2,0.4,0,0.2,0.4,0.2,0,0.2,0.6,0,0,0.4,0.6,0.2,0,0.2,0.6,0.2,0,0.4,0.4,0.4,0,0.4,0.2,0.6,0,0.4,0,0.6,0,0.4,0,0.4,0,0.6,0,0.4,0.2,0.4,0,0.2,0.2,0.4,0.2,0,0.2,0.4,0.4,0
0.4,0.4,0.2,0,0.6,0.2,0.2,0,0.6,0.2,0.2,0,0.6,0.2,0,0.2,0.6,0.2,0,0.2,0.8,0,0,0.2,0.6,0,0.2,0.2,0.4,0,0.4,0.2,0.6,0,0.4,0,0.4,0,0.6,0,0.2,0,0.8,0,0.2,0,0.6,0.2,0.2,0,0.4,0.4,0,0,0.4,0.6,0,0,0.4,0.6,0,0,0.2,0.8,0,0,0.2,0.8,0,0,0.2,0.8,0,0,0.2,0.8,0,0,0.2,0.8,0,0,0.4,0.6,0,0,0.6,0.4,0.2,0,0.6,0.2,0.4,0,0.6,0,0.6,0,0.4,0,0.6,0,0.4,0,0.6,0,0.4,0,0.6,0,0.4,0,0.4,0.2,0.4,0,0.2,0.2,0.4,0.2,0.2,0.2,0.4,0.2,0.2,0.2,0.2,0.4,0,0.2,0.2,0.6,0.2,0,0.2,0.6,0.2,0,0.2,0.6,0.2,0.2,0,0.6,0.2,0.2,0,0.6,0
0.2,0.4,0,0.4,0.2,0.4,0,0.4,0.2,0.6,0,0.2,0.2,0.6,0,0.2,0.4,0.6,0,0,0.6,0.4,0,0,0.4,0.4,0,0.2,0.4,0.2,0,0.4,0.4,0.2,0,0.4,0.2,0.2,0,0.6,0,0.4,0,0.6,0,0.4,0,0.6,0,0.4,0,0.6,0,0.2,0.2,0.6,0,0.2,0.4,0.4,0,0.2,0.4,0.4,0,0.2,0.4,0.4,0,0.2,0.4,0.4,0,0.2,0.2,0.6,0.2,0.2,0,0.6,0.4,0,0,0.6,0.4,0.2,0,0.4,0.6,0.2,0,0.2,0.8,0.2,0,0,0.6,0.2,0,0.2,0.6,0.2,0,0.2,0.8,0,0,0.2,0.6,0.2,0,0.2,0.4,0.4,0,0.2,0.6,0.4,0,0,0.4,0.4,0.2,0,0.4,0.4,0.2,0,0.4,0.2,0.2,0.2,0.4,0,0.4,0.2,0.4,0,0.4,0.2,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.4,0
0.6,0.2,0.2,0,0.6,0.2,0,0.2,0.4,0.2,0,0.4,0.2,0.4,0,0.4,0,0.6,0,0.4,0.2,0.4,0,0.4,0.2,0.4,0.2,0.2,0.2,0.6,0.2,0,0.4,0.4,0.2,0,0.4,0.2,0.2,0.2,0.2,0.2,0.4,0.2,0.4,0.2,0.2,0.2,0.6,0,0.2,0.2,0.4,0,0.2,0.4,0.6,0,0.2,0.2,0.6,0.2,0,0.2,0.4,0.2,0,0.4,0.2,0.2,0,0.6,0.2,0.4,0,0.4,0,0.4,0,0.6,0.2,0.2,0,0.6,0.2,0.2,0.2,0.4,0.2,0.4,0.2,0.2,0.4,0.2,0.2,0.2,0.4,0.2,0.4,0,0.2,0.2,0.6,0,0.2,0.2,0.4,0.2,0.2,0,0.4,0.4,0,0,0.4,0.6,0.2,0,0.2,0.6,0.2,0,0,0.8,0.2,0,0,0.8,0.2,0,0,0.8,0.2,0,0.2,0.6,0,0,0.2,0.8,0,0,0.4,0.6,0,0,0.4,0.6,0
0.2,0.6,0.2,0,0,0.8,0.2,0,0,0.6,0.4,0,0,0.6,0.4,0,0,0.6,0.4,0,0,0.4,0.4,0.2,0.2,0.2,0.4,0.2,0.4,0.2,0.2,0.2,0.4,0.2,0,0.4,0.4,0,0,0.6,0.4,0,0,0.6,0.2,0,0,0.8,0,0,0,1,0,0,0.2,0.8,0,0,0.2,0.8,0.2,0,0.2,0.6,0.2,0,0.2,0.6,0.2,0,0.2,0.6,0.2,0,0,0.8,0.2,0,0,0.8,0,0,0,1,0.2,0,0,0.8,0.2,0,0.2,0.6,0.2,0,0.2,0.6,0.4,0,0.2,0.4,0.4,0,0.4,0.2,0.4,0,0.4,0.2,0.4,0,0.4,0.2,0.6,0,0.4,0,0.4,0,0.4,0.2,0.4,0,0.4,0.2,0.2,0,0.6,0.2,0.2,0,0.6,0.2,0,0,0.8,0.2,0,0,0.8,0.2,0,0,0.6,0.4,0,0,0.4,0.6,0
0,0,0.4,0.6,0,0,0.2,0.8,0,0,0.4,0.6,0,0.2,0.4,0.4,0,0.4,0.2,0.4,0,0.4,0.2,0.4,0.2,0.4,0.2,0.2,0.2,0.4,0,0.4,0.2,0.2,0.2,0.4,0.2,0,0.4,0.4,0.2,0.2,0.4,0.2,0.2,0.2,0.4,0.2,0.2,0.2,0.6,0,0.2,0.2,0.6,0,0.4,0.2,0.4,0,0.4,0,0.4,0.2,0.2,0,0.4,0.4,0.2,0,0.4,0.4,0.2,0.2,0.2,0.4,0,0.4,0.2,0.4,0,0.4,0.2,0.4,0,0.4,0.2,0.4,0,0.4,0,0.6,0,0.2,0,0.8,0.2,0,0,0.8,0.2,0,0,0.8,0.2,0,0,0.8,0.2,0,0,0.8,0.2,0,0,0.8,0.2,0,0,0.8,0.4,0,0,0.6,0.6,0,0,0.4,0.6,0,0.2,0.2,0.6,0,0.4,0,0.4,0.2,0.4,0,0.2,0.2,0.4,0.2,0,0.2,0.6,0.2,0
0.4,0.2,0.2,0.2,0.4,0.2,0.4,0,0.2,0.2,0.4,0.2,0.2,0.2,0.4,0.2,0.2,0.2,0.4,0.2,0.2,0,0.6,0.2,0.2,0.2,0.4,0.2,0.2,0.4,0.4,0,0.4,0.4,0.2,0,0.2,0.6,0.2,0,0.2,0.8,0,0,0.4,0.6,0,0,0.4,0.6,0,0,0.2,0.8,0,0,0.2,0.8,0,0,0.2,0.8,0,0,0,0.8,0,0.2,0,0.6,0.2,0.2,0,0.4,0.4,0.2,0,0.4,0.4,0.2,0,0.4,0.4,0.2,0,0.6,0.4,0,0,0.8,0.2,0,0,1,0,0,0,0.8,0,0.2,0,0.6,0,0.4,0,0.4,0,0.6,0,0.4,0,0.6,0,0.4,0,0.6,0,0.6,0,0.4,0,0.6,0,0.4,0,0.6,0,0.4,0,0.4,0,0.6,0.2,0.2,0,0.6,0.4,0,0,0.6,0.6,0,0,0.4,0.6,0,0,0.4,0
